MEMBERSHIP_ID,BUS_PERCENT,STAY_C,LEADTIME,CRO_BOOK_PCT,MIDSCALE_PCT,UPSCALE_PCT,EXT_STAY_PCT,AIRPORT_PCT,RESORT_PCT,WEEKENDS_PCT,MEMBER_CLUB,POINTS_COLLECTOR,GDS_BOOK_PCT,WEB_BOOK_PCT,NIGHTSPERSTAY,REVPERNIGHT,REGISTRATION_B
2994,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,96,0
2995,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,96,0
2996,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,96,1
2997,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,96,0
2998,0,1,0,0,1,0,0,0,0,0.33,1,1,0,0,3,96,1
2999,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,96,0
3000,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,1
3001,0,1,0,0,0,1,0,0,0,0.2,1,1,0,0,10,96,0
3002,0,1,0,0,0,1,0,0,0,0.5,1,1,0,0,2,96,0
3003,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,2,96,1
3004,0,1,0,1,1,0,0,1,0,1,1,1,0,0,2,96,1
3005,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,96,0
3006,0,1,0,0,1,0,0,0,0,0.66,1,1,0,0,3,96,0
3007,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,96,0
3008,0,1,0,0,1,0,0,1,0,1,1,1,0,0,2,96,1
3009,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,96,0
3010,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,96,1
3011,0,1,0,0,0,1,0,0,0,0.5,1,1,0,0,2,96,0
3012,0,1,0,0,0,1,0,0,0,0,1,1,0,0,3,96,0
3013,0,1,0,0,0,1,0,0,0,0.16,1,1,0,0,6,96,0
3014,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,2,96,1
3015,0,1,0,0,1,0,0,0,0,0.66,1,0,0,0,3,96,0
3016,0,1,0,0,1,0,0,0,0,0.26,0,1,0,0,15,96,0
3017,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,96,0
3018,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,96,1
3019,0,1,1,1,1,0,0,0,0,0.5,1,1,0,0,4,96,1
3020,0,1,2,0,0,1,0,0,0,0,1,1,0,1,1,96,1
3021,0,1,2,0,1,0,0,0,0,0,1,0,0,1,2,96,1
3022,0,1,4,1,1,0,0,0,0,1,1,1,0,0,1,96,1
3023,0,1,6,1,1,0,0,0,0,1,1,0,0,0,2,96,0
3024,0,1,8,0,0,1,0,0,0,1,1,1,0,0,1,96,1
3025,0,1,25,1,0,1,0,0,0,0.33,1,1,0,0,3,96,1
3026,0,1,39,1,1,0,0,0,0,0.66,1,1,0,0,3,96.33,1
3027,0,1,41,1,1,0,0,0,0,0,1,1,0,0,3,96.33,1
3028,0,1,2,1,1,0,0,0,0,0.2,1,1,0,0,5,96.4,1
3029,0,1,0,0,1,0,0,0,0,0.66,1,1,0,0,3,96.66,0
3030,0,1,8,1,1,0,0,0,0,0.66,1,1,0,0,3,96.66,1
3031,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,97,0
3032,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,97,0
3033,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,97,0
3034,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2,97,0
3035,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,2,97,0
3036,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,97,0
3037,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2,97,0
3038,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,97,0
3039,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,97,0
3040,1,1,0,0,1,0,0,0,0,0,1,1,0,0,5,97,0
3041,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,97,0
3042,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,97,1
3043,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,97,1
3044,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,97,1
3045,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,2,97,0
3046,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,97,0
3047,0,1,0,0,1,0,0,0,0,0.66,1,1,0,0,3,97,0
3048,0,1,2,1,1,0,0,1,0,0.33,1,1,0,0,3,97,1
3049,0,1,5,0,0,1,0,0,0,1,1,0,0,1,2,97,1
3050,0,1,13,0,1,0,0,0,0,0,1,1,0,1,3,97,1
3051,0,1,31,0,0,1,0,0,0,1,1,0,0,1,1,97,0
3052,0,1,0,0,1,0,0,0,0,0,1,0,0,0,4,97.25,1
3053,0,1,0,0,1,0,0,0,0,0.25,1,0,0,0,4,97.5,0
3054,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2,97.5,1
3055,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,2,97.5,0
3056,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,97.5,1
3057,0,1,12,1,1,0,0,0,0,1,1,1,0,0,2,97.5,1
3058,0,1,0,0,1,0,0,0,0,0.16,1,1,0,0,6,97.83,0
3059,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,98,1
3060,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,98,0
3061,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,98,0
3062,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,4,98,0
3063,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,98,1
3064,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,98,0
3065,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,98,0
3066,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,98,0
3067,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,98,1
3068,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,98,1
3069,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,98,0
3070,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,98,0
3071,1,1,0,1,1,0,0,0,0,0,1,1,0,0,1,98,1
3072,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,98,0
3073,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,98,0
3074,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,98,0
3075,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,98,0
3076,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,98,0
3077,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,98,1
3078,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2,98,0
3079,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,98,0
3080,1,1,0,0,1,0,0,0,0,0,1,0,0,0,2,98,0
3081,0,1,0,0,0,1,0,0,1,0,1,1,0,0,3,98,0
3082,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,98,0
3083,0,1,0,0,1,0,0,0,0,0,1,1,0,0,6,98,0
3084,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,98,0
3085,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,98,0
3086,0,1,0,1,1,0,0,0,1,1,1,1,0,0,2,98,1
3087,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,98,1
3088,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,98,1
3089,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,98,1
3090,0,1,2,1,1,0,0,0,0,1,1,1,0,0,2,98,1
3091,0,1,2,0,1,0,0,0,0,1,1,0,0,1,1,98,1
3092,0,1,3,0,1,0,0,0,0,1,1,1,0,1,1,98,1
3093,0,1,5.5,0,1,0,0,0,0,0,1,1,0,0.5,2,98,1
3094,0,1,7,0,0,1,0,0,0,0,1,1,0,0,1,98,0
3095,0,1,19,1,1,0,0,0,0,1,1,1,0,0,2,98,1
3096,0,1,35,0,1,0,0,0,0,0,1,1,0,1,1,98,1
3097,0,1,53,1,1,0,0,0,0,0,1,1,0,0,2,98,1
3098,0,1,78,1,1,0,0,0,0,1,1,1,0,0,2,98,1
3099,0,1,0,0,1,0,0,0,0,0.66,1,0,0,0,3,98.33,0
3100,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,98.5,1
3101,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4,98.5,0
3102,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,98.5,0
3103,0,1,0,0,1,0,0,1,0,0,1,1,0,0,4,98.5,1
3104,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,98.5,0
3105,0,1,10,1,1,0,0,0,0,0.5,1,1,0,0,2,98.5,1
3106,0,1,13,0,1,0,0,0,0,0.5,1,1,0,1,4,98.5,0
3107,0,1,3,1,1,0,0,0,1,0.33,1,1,0,0,3,98.66,1
3108,0,1,0,0,0,1,0,0,0,0,1,1,0,0,4,98.75,1
3109,0,1,0,0,0,1,0,0,0,0.4,1,1,0,0,5,98.8,0
3110,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3111,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,1
3112,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,99,0
3113,1,1,0,0,1,0,0,1,0,0,1,1,0,0,3,99,0
3114,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,99,0
3115,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,99,1
3116,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,99,0
3117,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3118,0,1,0,0,1,0,0,0,1,1,1,1,0,0,2,99,0
3119,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3120,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3121,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,99,0
3122,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3123,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3124,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3125,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,99,1
3126,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3127,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3128,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,99,0
3129,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3130,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3131,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3132,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3133,1,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3134,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,99,0
3135,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,99,0
3136,0,1,0,0,1,0,0,0,0,0.2,1,1,0,0,5,99,0
3137,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,1
3138,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,99,0
3139,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3140,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3141,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3142,0,1,0,0,1,0,0,0,1,0,1,1,0,0,3,99,1
3143,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,99,0
3144,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,99,0
3145,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3146,0,1,0,0,0,1,0,0,0,0,1,1,0,0,4,99,1
3147,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3148,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,99,0
3149,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,1
3150,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,99,0
3151,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,99,1
3152,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,4,99,0
3153,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3154,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2,99,1
3155,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,99,1
3156,0,1,0,0,0,0,1,0,0,0.66,1,1,0,0,3,99,0
3157,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,2,99,0
3158,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,99,0
3159,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3160,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,99,1
3161,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3162,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3163,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3164,0,1,0,0,1,0,0,1,0,0,1,1,0,0,3,99,0
3165,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,99,1
3166,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,99,0
3167,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,99,0
3168,0,1,0,0,1,0,0,0,0,1,1,1,0,0,3,99,0
3169,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3170,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2,99,0
3171,0,1,0,0,1,0,0,0,1,0,1,1,0,0,2,99,0
3172,1,1,0,0,1,0,0,1,0,0,1,1,0,0,3,99,0
3173,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,99,0
3174,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,2,99,0
3175,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3176,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3177,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,99,1
3178,0,1,0,0,1,0,0,0,0,0.37,1,1,0,0,8,99,0
3179,1,1,0,0,1,0,0,1,0,0.5,1,1,0,0,2,99,0
3180,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3181,0,1,0,0,1,0,0,0,0,0.66,1,1,0,0,3,99,0
3182,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3183,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,16,99,0
3184,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3185,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3186,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,99,1
3187,0,1,0,0,1,0,0,0,0,0.5,1,0,0,0,2,99,0
3188,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3189,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3190,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,1
3191,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,99,0
3192,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3193,0,1,0,0,1,0,0,0,0,0.33,1,1,0,0,12,99,0
3194,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2,99,0
3195,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3196,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,99,0
3197,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3198,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,1
3199,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,99,0
3200,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,1
3201,0,1,0,1,1,0,0,0,0,0,1,1,0,0,2,99,1
3202,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3203,0,1,0,0,1,0,0,0,0,0,1,1,0,0,5,99,0
3204,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,1
3205,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3206,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,99,0
3207,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3208,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3209,0,1,0,0,1,0,0,0,0,0.16,1,1,0,0,6,99,0
3210,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3211,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,4,99,1
3212,0,1,0,0,1,0,0,0,0,0.4,1,1,0,0,5,99,0
3213,0,1,0,0,0,1,0,0,0,0.5,1,1,0,0,2,99,0
3214,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3215,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3216,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,99,0
3217,0,1,0,1,0,1,0,0,0,1,1,1,0,0,4,99,1
3218,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,0
3219,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,99,1
3220,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99,1
3221,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3222,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,99,1
3223,1,1,0,0,0,1,0,0,0,0,1,1,0,0,2,99,0
3224,0,1,0,0,1,0,0,0,0,0.5,1,1,0,0,2,99,1
3225,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3226,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,1
3227,0,1,0,0,1,0,0,0,0,0.66,1,1,0,0,3,99,0
3228,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2,99,1
3229,0,1,0,0,1,0,0,0,1,0.66,1,1,0,0,3,99,1
3230,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,99,1
3231,0,1,0,0,1,0,0,0,0,0.4,1,0,0,0,5,99,0
3232,0,1,0,0,1,0,0,0,1,0.66,1,1,0,0,3,99,0
3233,0,1,0,0,0,1,0,0,0,0.33,1,1,0,0,6,99,1
3234,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,99,1
3235,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3236,0,1,0,0,0,1,0,0,0,0,1,0,0,0,3,99,0
3237,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3238,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,99,0
3239,0,1,1,1,1,0,0,1,0,1,1,1,0,0,2,99,1
3240,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,99,0
3241,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,99,0
3242,0,1,1,1,0,1,0,0,0,1,1,1,0,0,1,99,1
3243,0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,99,1
3244,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,99,1
3245,0,1,1,0,1,0,0,0,0,0.66,1,0,0,0,3,99,0
3246,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,99,0
3247,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,99,1
3248,0,1,2,1,0,1,0,0,0,1,1,1,0,0,1,99,1
3249,0,1,2,0,1,0,0,0,0,0,1,1,0,0,1,99,0
3250,0,1,2,0,1,0,0,0,0,0,1,1,0,1,1,99,0
3251,0,1,2,0,1,0,0,0,0,1,1,1,0,1,1,99,1
3252,0,1,3,0,1,0,0,0,0,0,1,1,0,1,1,99,1
3253,0,1,4,1,0,1,0,1,0,1,1,1,0,0,4,99,0
3254,0,1,4,0,1,0,0,0,0,1,1,1,0,1,1,99,1
3255,0,1,5,0,1,0,0,0,0,0,1,1,0,1,5,99,0
3256,0,1,5,0,1,0,0,0,0,1,1,1,0,0,1,99,1
3257,0,1,6,1,0,0,1,0,0,0,1,1,0,0,1,99,1
3258,0,1,6,0,1,0,0,0,0,0,1,1,0,1,1,99,0
3259,0,1,7,0,0,1,0,0,0,0,1,1,0,1,1,99,1
3260,0,1,7,1,1,0,0,0,0,1,1,1,0,0,3,99,0
3261,1,1,8,0,1,0,0,0,0,0,1,1,1,0,1,99,0
3262,0,1,8,1,1,0,0,0,0,0,1,1,0,0,1,99,0
3263,0,1,10,0,1,0,0,0,0,0,1,1,0,1,1,99,0
3264,0,1,10,0,1,0,0,0,0,0,1,1,0,0,1,99,1
3265,0,1,10,1,0,1,0,1,0,1,1,1,0,0,1,99,1
3266,0,1,11,0,0,1,0,0,1,0,1,1,0,1,2,99,1
3267,1,1,12,0,1,0,0,0,0,0,1,0,0,0,1,99,0
3268,0,1,12,0,1,0,0,1,0,0,1,1,0,0,1,99,0
3269,0,1,13,1,0,0,1,0,0,0,1,1,0,0,1,99,1
3270,0,1,13,0,1,0,0,0,0,0,1,1,0,0,2,99,0
3271,0,1,15,0,1,0,0,0,0,0.66,1,1,0,0,18,99,0
3272,0,1,15,1,1,0,0,0,0,1,1,1,0,0,1,99,1
3273,0,1,15,1,1,0,0,0,0,0,1,1,0,0,1,99,1
3274,0,1,16,1,1,0,0,0,0,0,1,1,0,0,1,99,1
3275,0,1,16,1,1,0,0,0,0,0.66,1,1,0,0,3,99,1
3276,0,1,18,1,1,0,0,1,0,1,1,1,0,0,1,99,1
3277,0,1,19,0,1,0,0,0,0,1,1,1,0,1,1,99,1
3278,0,1,20,1,0,1,0,0,0,0,1,1,0,0,1,99,1
3279,0,1,21,0,1,0,0,0,0,1,1,1,0,1,1,99,1
3280,0,1,21,0,0,1,0,0,0,1,1,1,0,1,1,99,1
3281,0,1,25,0,1,0,0,0,0,0,1,1,0,0,8,99,1
3282,0,1,31,0,1,0,0,0,0,0,1,1,0,0,3,99,1
3283,0,1,50,0,1,0,0,0,0,0.66,1,1,0,1,3,99,0
3284,0,1,77,0,1,0,0,0,0,1,0,1,0,0,1,99,1
3285,0,1,99,0,1,0,0,0,0,0.66,1,1,0,0,3,99,0
3286,0,1,100,0,1,0,0,0,0,1,1,1,0,1,1,99,1
3287,0,1,158,1,1,0,0,0,0,1,1,1,0,0,3,99,0
3288,0,1,9,1,1,0,0,0,1,0.66,1,1,0,0,3,99.33,1
3289,0,1,0,0,0,1,0,0,1,1,1,1,0,0,4,99.5,1
3290,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2,99.5,0
3291,0,1,0,0,1,0,0,0,0,1,1,1,0,0,2,99.5,0
3292,0,1,0,0,0,1,0,0,0,0.25,1,1,0,0,8,99.5,0
3293,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,99.5,0
3294,0,1,0,0,0,1,0,1,0,0.5,1,1,0,0,2,99.5,1
3295,1,1,0,0,1,0,0,0,0,0,1,1,0,0,4,99.75,0
3296,0,1,0,0,0,1,0,0,0,1,1,1,0,0,2,100,1
3297,0,1,0,0,0,1,0,0,0,0,1,1,0,0,4,100,0
3298,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,100,0
3299,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,100,0
3300,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,100,0
3301,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3302,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,1
3303,0,1,0,0,1,0,0,1,0,1,1,1,0,0,2,100,1
3304,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3305,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,100,1
3306,0,1,0,1,1,0,0,0,0,1,1,1,0,0,1,100,1
3307,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3308,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,100,1
3309,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,1
3310,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3311,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,1
3312,1,1,0,0,1,0,0,0,0,0,1,0,0,0,3,100,0
3313,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,100,0
3314,0,1,0,0,0,1,0,0,0,0.33,1,1,0,0,3,100,0
3315,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,100,0
3316,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,100,0
3317,1,1,0,0,1,0,0,0,0,0,1,1,0,0,3,100,1
3318,0,1,0,0,1,0,0,0,0,0.4,1,1,0,0,5,100,0
3319,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,1
3320,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,0
3321,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,1
3322,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3323,1,1,0,0,0,0,1,0,0,0,1,1,0,0,4,100,0
3324,0,1,0,0,1,0,0,0,0,0,1,1,0,0,4,100,1
3325,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,0
3326,0,1,0,0,1,0,0,0,1,0.33,1,1,0,0,3,100,0
3327,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,100,0
3328,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3329,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3330,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,0
3331,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,0
3332,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3333,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,100,0
3334,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,1
3335,0,1,0,0,1,0,0,0,1,1,1,1,0,0,1,100,1
3336,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3337,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3338,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,100,0
3339,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,100,0
3340,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3341,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,100,1
3342,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,100,1
3343,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,0
3344,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,1
3345,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,100,0
3346,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3347,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,100,0
3348,0,1,0,0,1,0,0,0,1,1,1,1,0,0,2,100,0
3349,0,1,0,0,0,1,0,0,0,0,1,1,0,0,2,100,0
3350,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,100,0
3351,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3352,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,100,0
3353,0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,100,0
3354,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,100,1
3355,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,100,1
3356,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,100,0
3357,0,1,0,0,1,0,0,0,0,0,1,1,0,0,2,100,0
3358,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,100,0
3359,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,100,0
3360,0,1,1,0,1,0,0,1,0,0,1,1,0,1,1,100,1
